case,n,k,rate,nu,binary_rows,structural_kernel_dimension,target_rank,instance,source,rank_matrix,kernel_dimension,expected_kernel_dimension,deficiency
self_orthogonal,20,5,0.25,6,450,21,379,42,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,43,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,44,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,45,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,46,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,47,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,48,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,49,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,50,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,51,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,52,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,53,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,54,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,55,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,56,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,57,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,58,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,59,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,60,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,61,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,62,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,63,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,64,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,65,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,66,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,67,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,68,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,69,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,70,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,71,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,72,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,73,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,74,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,75,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,76,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,77,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,78,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,79,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,80,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,81,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,82,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,83,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,84,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,85,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,86,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,87,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,88,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,89,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,90,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,91,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,92,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,93,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,94,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,95,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,96,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,97,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,98,pep_derived,379,21,21,0
self_orthogonal,20,5,0.25,6,450,21,379,99,pep_derived,379,21,21,0
self_orthogonal,24,6,0.25,6,648,25,551,0,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,1,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,2,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,3,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,4,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,5,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,6,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,7,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,8,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,9,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,10,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,11,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,12,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,13,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,14,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,15,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,16,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,17,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,18,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,19,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,20,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,21,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,22,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,23,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,24,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,25,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,26,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,27,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,28,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,29,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,30,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,31,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,32,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,33,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,34,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,35,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,36,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,37,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,38,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,39,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,40,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,41,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,42,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,43,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,44,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,45,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,46,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,47,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,48,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,49,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,50,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,51,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,52,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,53,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,54,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,55,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,56,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,57,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,58,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,59,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,60,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,61,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,62,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,63,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,64,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,65,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,66,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,67,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,68,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,69,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,70,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,71,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,72,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,73,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,74,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,75,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,76,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,77,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,78,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,79,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,80,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,81,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,82,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,83,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,84,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,85,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,86,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,87,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,88,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,89,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,90,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,91,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,92,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,93,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,94,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,95,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,96,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,97,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,98,pep_derived,551,25,25,0
self_orthogonal,24,6,0.25,6,648,25,551,99,pep_derived,551,25,25,0
self_orthogonal,32,8,0.25,6,1152,33,991,0,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,1,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,2,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,3,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,4,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,5,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,6,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,7,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,8,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,9,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,10,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,11,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,12,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,13,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,14,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,15,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,16,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,17,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,18,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,19,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,20,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,21,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,22,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,23,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,24,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,25,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,26,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,27,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,28,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,29,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,30,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,31,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,32,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,33,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,34,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,35,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,36,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,37,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,38,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,39,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,40,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,41,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,42,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,43,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,44,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,45,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,46,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,47,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,48,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,49,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,50,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,51,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,52,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,53,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,54,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,55,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,56,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,57,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,58,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,59,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,60,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,61,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,62,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,63,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,64,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,65,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,66,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,67,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,68,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,69,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,70,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,71,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,72,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,73,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,74,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,75,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,76,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,77,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,78,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,79,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,80,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,81,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,82,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,83,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,84,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,85,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,86,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,87,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,88,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,89,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,90,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,91,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,92,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,93,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,94,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,95,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,96,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,97,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,98,pep_derived,991,33,33,0
self_orthogonal,32,8,0.25,6,1152,33,991,99,pep_derived,991,33,33,0
self_orthogonal,48,12,0.25,6,2592,49,2255,0,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,1,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,2,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,3,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,4,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,5,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,6,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,7,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,8,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,9,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,10,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,11,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,12,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,13,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,14,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,15,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,16,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,17,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,18,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,19,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,20,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,21,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,22,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,23,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,24,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,25,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,26,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,27,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,28,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,29,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,30,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,31,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,32,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,33,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,34,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,35,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,36,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,37,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,38,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,39,pep_derived,2255,49,49,0
